"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","city"
"x240421228","x1064730804436197376",2018-11-20 04:03:00,"cityofmelbourne","A fitting Melbourne tribute for Sisto Malaspina on the day we say farewell. 
Artist Steve Cross. 
❤️📷@deansunshine https://t.co/9pF7RbHwZW","Twitter Web Client",114,,,,FALSE,FALSE,155,32,,,,,,"http://pbs.twimg.com/media/DsaueNRV4AEfXhb.jpg","https://t.co/9pF7RbHwZW","https://twitter.com/cityofmelbourne/status/1064730804436197376/photo/1","photo","http://pbs.twimg.com/media/DsaueNRV4AEfXhb.jpg","https://t.co/9pF7RbHwZW","https://twitter.com/cityofmelbourne/status/1064730804436197376/photo/1",,"x23004835","deansunshine","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064730804436197376","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064721958867070977",2018-11-20 03:27:51,"cityofmelbourne","@reedfleming Thanks for bringing  this to our attention Reed. We've submitted a request to our Engineering Dept. to consider alternate line-markings on the road at this intersection. Your reference is #4040701 🙂","Lexer - Customer Engagement Hub",198,"x1062460323544752129","x28947588","reedfleming",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x28947588","reedfleming","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064721958867070977","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064717500288520193",2018-11-20 03:10:08,"cityofmelbourne","Slip off your shoes and step inside a pop-up Public Cooling House at Royal Botanic Gardens to enjoy a special free cooling experience. 
Three days only: https://t.co/x6IYDiLPt9 https://t.co/vCdcSyBjEB","Hootsuite Inc.",176,,,,FALSE,FALSE,9,3,,,"artshouse.com.au/events/public%…","https://t.co/x6IYDiLPt9","https://www.artshouse.com.au/events/public%20cooling%20house/","http://pbs.twimg.com/media/Dsai7EPWwAAUzgs.jpg","https://t.co/vCdcSyBjEB","https://twitter.com/cityofmelbourne/status/1064717500288520193/photo/1","photo","http://pbs.twimg.com/media/Dsai7EPWwAAUzgs.jpg","https://t.co/vCdcSyBjEB","https://twitter.com/cityofmelbourne/status/1064717500288520193/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064717500288520193","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064689325357449217",2018-11-20 01:18:10,"cityofmelbourne","@mccloulou Hi, We've requested signage and dog-waste bag dispensers be placed here with references 4040539 and 4040555 respectively 😊","Lexer - Customer Engagement Hub",122,"x1063711143439425539","x1903437956","mccloulou",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1903437956","mccloulou","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064689325357449217","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064386646756384768",2018-11-19 05:15:26,"cityofmelbourne","@__Braydenpope Hi, can you confirm which building it is? 101 Collins, or maybe 120 Little Collins? And if its just the little lights on top that are blinking, or all of the blue lights?","Lexer - Customer Engagement Hub",170,"x1064098097049960448","x227560734","__Braydenpope",FALSE,FALSE,3,0,,,,,,,,,,,,,,"x227560734","__Braydenpope","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064386646756384768","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064365580403138560",2018-11-19 03:51:43,"cityofmelbourne","@WATAG10 Hi, We've forwarded this request to our Engineering Department and they will assess it for suitability. The reference number is #4039894. 😊","Lexer - Customer Engagement Hub",139,"x1062131869888712704","x1023542704553132032","WATAG10",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1023542704553132032","WATAG10","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064365580403138560","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064363910487293952",2018-11-19 03:45:05,"cityofmelbourne","The @otherfilmfest is Australia's leading international disability film festival showcasing compelling film screenings, music, talks and panels. Proudly supported by City of Melbourne: https://t.co/jm9gc2Lrvg","Hootsuite Inc.",208,,,,FALSE,FALSE,5,0,,,"otherfilmfestival.com","https://t.co/jm9gc2Lrvg","http://otherfilmfestival.com",,,,,,,,,"x176640643","otherfilmfest","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064363910487293952","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064344104312614912",2018-11-19 02:26:23,"cityofmelbourne","This new data set really gets to the point of Melbourne. 
Use this rich dataset to recreate Melbourne, for detailed analysis and accurate visualisations. You can download the data here
https://t.co/oRPZmUBTWH https://t.co/22Yy5C5Ist","Twitter Web Client",208,,,,TRUE,FALSE,48,15,,,"cityofmelbourne.maps.arcgis.com/apps/webappvie… twitter.com/knowledgemelb/…","https://t.co/oRPZmUBTWH https://t.co/22Yy5C5Ist","https://cityofmelbourne.maps.arcgis.com/apps/webappviewer3d/index.html?id=b3dc1147ceda46ffb8229117a2dac56d https://twitter.com/knowledgemelb/status/1064293570276864001",,,,,,,,,,,"en","x1064293570276864001","What is the essence of Melbourne, and how can we use it to make our city even better? Now you can visualise and understand our city in a whole new way. In an exciting first, @cityofmelbourne's 3D point cloud is now available as open data. Preview it here: https://t.co/0O3Nu7ie3q https://t.co/UvoMDa1Coh",2018-11-18 23:05:35,"Twitter Web Client",173,79,"x3897224354","knowledgemelb","Knowledge Melbourne",2065,1082,1163,"Melbourne, Victoria","Explore exciting opportunities, tackle urgent challenges & share skills to co-create our future city. Knowledge Week (May 2019), Melbourne Conversations & more.",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064344104312614912","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x240421228","x1064319871637434368",2018-11-19 00:50:06,"cityofmelbourne","Do you live, work or play in Docklands? We’re planning a new park – and we want your ideas. Tell us what you’d like to see at Seafarers Rest park at https://t.co/G4TETCQkAD https://t.co/KiEjdTcXEf","Hootsuite Inc.",172,,,,FALSE,FALSE,17,6,,,"participate.melbourne.vic.gov.au/seafarers-rest","https://t.co/G4TETCQkAD","http://participate.melbourne.vic.gov.au/seafarers-rest","http://pbs.twimg.com/media/DsU5SDeXgAI1ASf.jpg","https://t.co/KiEjdTcXEf","https://twitter.com/cityofmelbourne/status/1064319871637434368/photo/1","photo","http://pbs.twimg.com/media/DsU5SDeXgAI1ASf.jpg","https://t.co/KiEjdTcXEf","https://twitter.com/cityofmelbourne/status/1064319871637434368/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofmelbourne/status/1064319871637434368","City of Melbourne","Melbourne","Business, admin, cultural & recreational hub of Victoria, Australia. https://t.co/a8SqmWy6OT https://t.co/Wfl9TDGjpf","https://t.co/QmXuO2tXNF",FALSE,345689,900,862,8625,2929,2011-01-19 22:08:00,TRUE,"https://t.co/QmXuO2tXNF","http://www.melbourne.vic.gov.au","en","https://pbs.twimg.com/profile_banners/240421228/1543547549","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/946561172169310208/D-MQLuj4_normal.jpg","Melbourne"
"x23546978","x1069417502252388353",2018-12-03 02:26:16,"cityofsydney","@y7john Hi John, thanks for letting us know. We've referred this to the maintenance team to attend Ref 1994155.","Hootsuite Inc.",103,"x1068835049838063617","x214708344","y7john",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x214708344","y7john","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1069417502252388353","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1069409366388998149",2018-12-03 01:53:56,"cityofsydney","@AdamSchatz Hi Adam, feel free to browse through our What's On website that lists a number of events and activities happening around the city https://t.co/bCnwGfb7oq we hope you enjoy your stay!","Hootsuite Inc.",182,"x1069393822768132103","x43648066","AdamSchatz",FALSE,FALSE,0,0,,,"ow.ly/q5DH30mPTg4","https://t.co/bCnwGfb7oq","http://ow.ly/q5DH30mPTg4",,,,,,,,,"x43648066","AdamSchatz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1069409366388998149","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1069402198352773120",2018-12-03 01:25:27,"cityofsydney","#SydNYE UPDATE: There are changes to Sydney CBD &amp; Lower North Shore vantage points this year, with some precincts now ticketed and others with reduced capacities. Check out all available 2018 vantage points + plan ahead by visiting our New Year's website: https://t.co/7BKtO9Q1DZ https://t.co/paQkcRot0k","Hootsuite Inc.",283,,,,FALSE,FALSE,4,1,"SydNYE",,"city.sydney/nye-vantagepoi…","https://t.co/7BKtO9Q1DZ","https://city.sydney/nye-vantagepoints","http://pbs.twimg.com/media/DtdHoboXQAE73li.jpg","https://t.co/paQkcRot0k","https://twitter.com/cityofsydney/status/1069402198352773120/photo/1","photo","http://pbs.twimg.com/media/DtdHoboXQAE73li.jpg","https://t.co/paQkcRot0k","https://twitter.com/cityofsydney/status/1069402198352773120/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1069402198352773120","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1069337960758292483",2018-12-02 21:10:11,"cityofsydney","Prosperity hasn’t solved the inequality problem, says @RDNS_TAI in #SydCityTalks podcast. He asks: are we still the land of the fair go? Listen: https://t.co/UvwRJHR7DD https://t.co/sZTMlV3yhl","Hootsuite Inc.",168,,,,FALSE,FALSE,13,2,"SydCityTalks",,"city.sydney/richarddennis","https://t.co/UvwRJHR7DD","https://city.sydney/richarddennis","http://pbs.twimg.com/media/DtcNNUuWoAA7yLV.jpg","https://t.co/sZTMlV3yhl","https://twitter.com/cityofsydney/status/1069337960758292483/photo/1","photo","http://pbs.twimg.com/media/DtcNNUuWoAA7yLV.jpg","https://t.co/sZTMlV3yhl","https://twitter.com/cityofsydney/status/1069337960758292483/photo/1",,"x2479226604","RDNS_TAI","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1069337960758292483","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1068318166055641088",2018-11-30 01:37:53,"cityofsydney","@kartiklad 3/3 We’ve written to the NSW Health Minister to review the Act with a view to create new categories for smoke-free areas like pedestrian malls, plazas, laneways and streets, in consultation with the community. Cheers, City of Sydney","Hootsuite Inc.",232,"x1068018021392740352","x29405937","kartiklad",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x29405937","kartiklad","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1068318166055641088","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1068318093150171136",2018-11-30 01:37:36,"cityofsydney","@kartiklad 2/2 The City supports outdoor smoke-free areas &amp; can create smoke-free areas by installing signs, but only NSW Health can enforce the Smoke-free Environment Act. You can read more at https://t.co/RvGNYqF4yg","Hootsuite Inc.",210,"x1068018021392740352","x29405937","kartiklad",FALSE,FALSE,0,0,,,"bit.ly/2LJX4rl","https://t.co/RvGNYqF4yg","https://bit.ly/2LJX4rl",,,,,,,,,"x29405937","kartiklad","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1068318093150171136","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1068317959947542534",2018-11-30 01:37:04,"cityofsydney","@kartiklad 1/3 Hi Kartik. The Smoke-Free Environment Act 2000 bans smoking at public transport stops, public swimming pools, sporting fields, designated smoke free areas &amp; within 4m of public building entrances.","Hootsuite Inc.",204,"x1068018021392740352","x29405937","kartiklad",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x29405937","kartiklad","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1068317959947542534","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1068255406013784064",2018-11-29 21:28:30,"cityofsydney","@Jsarg1 Thanks for letting us know. We've reported this to our maintenance team to arrange repairs Ref 1992665","Hootsuite Inc.",102,"x1067887246823481344","x332075798","Jsarg1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x332075798","Jsarg1","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1068255406013784064","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1068028050032472065",2018-11-29 06:25:04,"cityofsydney","The sun is coming out! Enjoy a dip on us on the first day of summer this Saturday 1 December. There are free open days at four of our aquatic centres. There'll also be activities including yoga, inflatables and pool deck massages. More info: https://t.co/1iBKGXWuEw https://t.co/ZYkuORZkWr","Hootsuite Inc.",265,,,,FALSE,FALSE,24,12,,,"city.sydney/pool-open-days","https://t.co/1iBKGXWuEw","https://city.sydney/pool-open-days","http://pbs.twimg.com/media/DtJl2aIWkAEgVgY.jpg","https://t.co/ZYkuORZkWr","https://twitter.com/cityofsydney/status/1068028050032472065/photo/1","photo","http://pbs.twimg.com/media/DtJl2aIWkAEgVgY.jpg","https://t.co/ZYkuORZkWr","https://twitter.com/cityofsydney/status/1068028050032472065/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1068028050032472065","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1067976957630062597",2018-11-29 03:02:03,"cityofsydney","@ScribbleDragon Thanks for letting us know. We'll forward this onto our maintenance team to attend Ref 1992360.","Hootsuite Inc.",95,"x1067970180414754816","x96286637","ScribbleDragon",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x96286637","ScribbleDragon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1067976957630062597","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1067976080986947584",2018-11-29 02:58:34,"cityofsydney","@swainey123  The  @Mobike  @limebike  bikes in the pic look orderly and are providing transport for people at the station. You can report damaged red and yellow bikes to us to remove: https://t.co/x2nCSLs0yt","Hootsuite Inc.",194,"x1067953920859766784","x21875394","swainey123",FALSE,FALSE,0,0,,,"ow.ly/zmy130mNcju","https://t.co/x2nCSLs0yt","http://ow.ly/zmy130mNcju",,,,,,,,,"x21875394 x849562577290055680 x3316290844","swainey123 Mobike limebike","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1067976080986947584","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1067960864899248128",2018-11-29 01:58:06,"cityofsydney","@ScribbleDragon Hi, Can you please let us know the location?","Hootsuite Inc.",44,"x1067952549733388288","x96286637","ScribbleDragon",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x96286637","ScribbleDragon","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1067960864899248128","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
"x23546978","x1067892837541453833",2018-11-28 21:27:47,"cityofsydney","@TheSydneyWolf To make a complaint about a dog or any other domestic animal, please contact the City on 02 9265 9333. Regards, City of Sydney","Hootsuite Inc.",126,"x1066975469860352000","x411929085","TheSydneyWolf",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x411929085","TheSydneyWolf","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/cityofsydney/status/1067892837541453833","City of Sydney","Sydney, Australia","News and updates from the City of Sydney. We're here Mon-Fri or report urgent City issues 24/7 on (02) 9265 9333.","http://t.co/vqqoqPrgkd",FALSE,261511,897,1158,16881,2144,2009-03-10 02:50:58,TRUE,"http://t.co/vqqoqPrgkd","http://www.cityofsydney.nsw.gov.au/","en","https://pbs.twimg.com/profile_banners/23546978/1520076146","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/462120863890804736/xxencJr9_normal.jpeg","Sydney"
